Rede, Jogador, ID do Jogo, Stake, Data de Início, Data de Conclusão, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado (incluindo Rake), Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas, Prêmio de Recompensa
PokerStars,"lo-fi dream",3988616315,50.0,2026-04-10 13:30,2026-04-10 21:53,1344,5.0,H,No Limit,Normal,-42.50,776,Bounty Progressive-Bounty Multi-Entry,USD,,30238,8,12.5,"$55 Mini Bounty Builder HR [Progressive KO], $80K Gtd",426,12.5
PokerStars,"lo-fi dream",3988616325,30.0,2026-04-10 16:30,2026-04-10 21:16,411,3.0,H,No Limit,Normal,-33.00,401,Bounty Progressive-Bounty Multi-Entry,USD,,17199,8,,"Meteor $33 [8-Max, Progressive KO], $15K Gtd",74,
PokerStars,"lo-fi dream",3988616066,50.0,2026-04-07 13:30,2026-04-07 22:20,1163,5.0,H,No Limit,Normal,-55.00,942,Bounty Progressive-Bounty Multi-Entry,USD,,31855,8,,"$55 Mini Bounty Builder HR [Progressive KO], $70K Gtd",404,
PokerStars,"lo-fi dream",3988616071,100.0,2026-04-07 14:30,2026-04-07 21:20,199,9.0,H,No Limit,Normal,-109.00,216,Multi-Entry,USD,,24619,8,,"$109 Super Tuesday, $25K Gtd",62,
PokerStars,"lo-fi dream",3988616091,52.38,2026-04-07 18:02,2026-04-07 19:54,189,2.62,H,No Limit,Super Turbo,-55.00,85,6-Max Multi-Entry,USD,,6729,6,,"$55 Daily Supersonic [6-Max, Hyper-Turbo], $12K Gtd",69,
PokerStars,"lo-fi dream",3988615978,50.0,2026-04-06 13:30,2026-04-06 22:33,1575,5.0,H,No Limit,Normal,-23.75,822,Bounty Progressive-Bounty Multi-Entry,USD,,32591,8,31.25,"$55 Mini Bounty Builder HR [Progressive KO], $80K Gtd",565,31.25
PokerStars,"lo-fi dream",3988615993,68.18,2026-04-06 17:02,2026-04-06 21:07,288,6.82,H,No Limit,Turbo,-75.00,273,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,14725,8,,"$75 Daily Cooldown [Turbo, Mystery Bounty], $20K Gtd",72,
PokerStars,"lo-fi dream",3988616001,52.38,2026-04-06 18:02,2026-04-06 20:09,296,2.62,H,No Limit,Super Turbo,-55.00,98,6-Max Multi-Entry,USD,,7640,6,,"$55 Daily Supersonic [6-Max, Hyper-Turbo], $15K Gtd",96,
PokerStars,"lo-fi dream",3987720333,100.0,2026-04-05 14:05,2026-04-06 17:41,3737,9.0,H,No Limit,Normal,-218.00,2614,Bounty Progressive-Bounty Multi-Entry,USD,,99406,8,,"$109 Sunday Special [Progressive KO], $400K Gtd - 2-Day Event",1138,
PokerStars,"lo-fi dream",3987720333,100.0,2026-04-05 14:05,2026-04-06 17:41,3737,9.0,H,No Limit,Normal,-218.00,3596,Bounty Progressive-Bounty Multi-Entry,USD,,99406,8,,"$109 Sunday Special [Progressive KO], $400K Gtd - 2-Day Event",1138,
PokerStars,"lo-fi dream",3986897953,50.0,2026-04-05 13:30,2026-04-05 23:16,3257,5.0,H,No Limit,Normal,-39.02,562,Bounty Progressive-Bounty Multi-Entry,USD,,35199,8,15.98,"$55 Mini Bounty Builder HR [Progressive KO], $200K Gtd",1079,18.75
PokerStars,"lo-fi dream",3986897953,50.0,2026-04-05 13:30,2026-04-05 23:16,3257,5.0,H,No Limit,Normal,-39.02,4102,Bounty Progressive-Bounty Multi-Entry,USD,,35199,8,15.98,"$55 Mini Bounty Builder HR [Progressive KO], $200K Gtd",1079,18.75
PokerStars,"lo-fi dream",3986897980,31.43,2026-04-05 18:02,2026-04-05 20:34,1067,1.57,H,No Limit,Super Turbo,255.93,13,6-Max Multi-Entry,USD,,9156,6,288.93,"$33 Mini Sunday Supersonic [6-Max, Hyper-Turbo], $40K Gtd",310,
PokerStars,"lo-fi dream",3986897602,100.0,2026-04-01 14:30,2026-04-01 22:16,299,9.0,H,No Limit,Normal,-109.00,64,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,27991,8,,"$109 Wednesday Surprise [Mystery Bounty], $30K Gtd",86,
PokerStars,"lo-fi dream",3986897598,50.0,2026-04-01 13:30,2026-04-01 21:54,1129,5.0,H,No Limit,Normal,-102.50,337,Bounty Progressive-Bounty Multi-Entry,USD,,30295,8,,"$55 Mini Bounty Builder HR [Progressive KO], $70K Gtd",417,50.0
PokerStars,"lo-fi dream",3986897598,50.0,2026-04-01 13:30,2026-04-01 21:54,1129,5.0,H,No Limit,Normal,-102.50,1208,Bounty Progressive-Bounty Multi-Entry,USD,,30295,8,,"$55 Mini Bounty Builder HR [Progressive KO], $70K Gtd",417,62.5
PokerStars,"lo-fi dream",3986897598,50.0,2026-04-01 13:30,2026-04-01 21:54,1129,5.0,H,No Limit,Normal,-102.50,1328,Bounty Progressive-Bounty Multi-Entry,USD,,30295,8,,"$55 Mini Bounty Builder HR [Progressive KO], $70K Gtd",417,12.5
GGNetwork,"gold soundz",272476440,138.0,2026-03-31 15:05,2026-04-01 01:16,651,12.0,H,No Limit,Normal,-150.00,,Deep-Stack Multi-Entry,USD,,36707,8,,"WSOP-SC: $150 Tuesday Classic",309,
GGNetwork,"gold soundz",272476443,50.6,2026-03-31 16:00,2026-04-01 00:27,659,4.4,H,No Limit,Normal,116.15,48,Deep-Stack Multi-Entry,USD,,30429,8,171.15,"WSOP-SC: $55 Fifty Stack",219,
GGNetwork,"gold soundz",272476485,50.6,2026-03-31 21:05,2026-04-01 00:24,798,4.4,H,No Limit,Normal,7.50,146,6-Max Bounty Deep-Stack Multi-Entry,USD,,11956,6,62.5,"WSOP-SC: $55 Super Closer [Bounty Hyper]",290,
GGNetwork,"gold soundz",272476442,99.36,2026-03-31 15:30,2026-03-31 23:51,1019,8.64,H,No Limit,Normal,-108.00,322,Bounty,USD,,30064,8,,"WSOP-SC: $108 Bounty Circuit Freezeout",,
GGNetwork,"gold soundz",273712408,60.72,2026-03-31 19:05,2026-03-31 23:44,599,5.28,H,No Limit,Turbo,-66.00,,6-Max Bounty Deep-Stack Multi-Entry,USD,,16754,6,,"SUPER SIX Bounty Turbo $66",179,
GGNetwork,"gold soundz",272476483,46.0,2026-03-31 20:00,2026-03-31 23:28,683,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Deep-Stack Multi-Entry,USD,,12495,6,,"WSOP-SC: $50 Super Saver [Hyper]",246,
GGNetwork,"gold soundz",273726326,46.0,2026-03-31 20:45,2026-03-31 23:16,140,4.0,H,No Limit,Super Turbo,49.44,11,6-Max Multi-Entry,USD,,9087,6,99.44,"Daily Hypersonic $50",48,
GGNetwork,"gold soundz",272476419,49.68,2026-03-31 13:30,2026-03-31 23:10,4301,4.32,H,No Limit,Normal,123.63,413,Bounty Deep-Stack Multi-Entry,USD,,34848,8,177.63,"WSOP-SC: $54 Bounty Hunters Circuit Edition",2044,
GGNetwork,"gold soundz",272476460,70.84,2026-03-31 17:00,2026-03-31 22:45,492,6.16,H,No Limit,Turbo,-231.00,,Deep-Stack Multi-Entry,USD,,20728,7,,"WSOP-SC: $77 Lucky Sevens Turbo",153,
GGNetwork,"gold soundz",272476476,115.0,2026-03-31 18:00,2026-03-31 22:35,444,10.0,H,No Limit,Turbo,-125.00,,Bounty Multi-Entry,USD,,16504,8,,"WSOP-SC: $125 Spring Showers [Bounty Turbo]",136,
GGNetwork,"gold soundz",273718472,49.68,2026-03-31 19:45,2026-03-31 22:27,301,4.32,H,No Limit,Normal,-29.00,199,6-Max Bounty Multi-Entry,USD,,9741,6,25.0,"Bounty Hunters Hyper Special $54",87,
PokerStars,"lo-fi dream",3986897511,50.0,2026-03-31 13:30,2026-03-31 22:00,1098,5.0,H,No Limit,Normal,-165.00,975,Bounty Progressive-Bounty Multi-Entry,USD,,30618,8,,"$55 Mini Bounty Builder HR [Progressive KO], $70K Gtd",354,
PokerStars,"lo-fi dream",3986897511,50.0,2026-03-31 13:30,2026-03-31 22:00,1098,5.0,H,No Limit,Normal,-165.00,1137,Bounty Progressive-Bounty Multi-Entry,USD,,30618,8,,"$55 Mini Bounty Builder HR [Progressive KO], $70K Gtd",354,
PokerStars,"lo-fi dream",3986897511,50.0,2026-03-31 13:30,2026-03-31 22:00,1098,5.0,H,No Limit,Normal,-165.00,1186,Bounty Progressive-Bounty Multi-Entry,USD,,30618,8,,"$55 Mini Bounty Builder HR [Progressive KO], $70K Gtd",354,
PokerStars,"lo-fi dream",3986897517,100.0,2026-03-31 14:30,2026-03-31 21:35,201,9.0,H,No Limit,Normal,204.78,14,Multi-Entry,USD,,25557,8,313.78,"$109 Super Tuesday, $25K Gtd",63,
GGNetwork,"gold soundz",273718471,73.6,2026-03-31 19:45,2026-03-31 21:30,70,6.4,H,No Limit,Super Turbo,-80.00,,6-Max Multi-Entry,USD,,6304,6,,"Daily Hyper $80",15,
GGNetwork,"gold soundz",272476415,80.96,2026-03-31 13:00,2026-03-31 21:27,624,7.04,H,No Limit,Normal,131.14,76,Multi-Entry,USD,,30472,8,219.14,"WSOP-SC: $88 Crazy Eights",287,
GGNetwork,"gold soundz",273637798,40.48,2026-03-31 12:35,2026-03-31 21:27,1419,3.52,H,No Limit,Normal,-4.00,218,Bounty Deep-Stack Multi-Entry,USD,,31968,8,40.0,"Bounty Hunters Forty Stack $44",367,
GGNetwork,"gold soundz",272476399,115.0,2026-03-31 11:00,2026-03-31 21:01,383,10.0,H,No Limit,Normal,-250.00,,Multi-Entry,USD,,36090,8,,"WSOP-SC: $125 Spring Marathon",153,
GGNetwork,"gold soundz",273681117,80.96,2026-03-31 16:15,2026-03-31 20:55,136,7.04,H,No Limit,Turbo,-88.00,,Bounty Deep-Stack Multi-Entry,USD,,16815,8,,"Bounty Hunters Deepstack Turbo $88",32,
GGNetwork,"gold soundz",273709046,46.0,2026-03-31 18:45,2026-03-31 20:48,174,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,7434,6,,"Daily Hyper $50",52,
GGNetwork,"gold soundz",273668722,49.68,2026-03-31 15:15,2026-03-31 20:45,658,4.32,H,No Limit,Turbo,220.93,49,Bounty Deep-Stack Multi-Entry,USD,,19819,8,274.93,"Bounty Hunters Deepstack Turbo $54",134,
GGNetwork,"gold soundz",273632311,40.48,2026-03-31 12:05,2026-03-31 20:21,480,3.52,H,No Limit,Normal,-44.00,,Deep-Stack Multi-Entry,USD,,29800,8,,"Forty Stack $44",162,
GGNetwork,"gold soundz",273713180,49.68,2026-03-31 19:10,2026-03-31 20:15,224,4.32,H,No Limit,Normal,-41.50,57,6-Max Bounty Multi-Entry,USD,,3912,6,12.5,"Speed Racer Bounty $54 [10 BB]",87,
GGNetwork,"gold soundz",273698166,99.36,2026-03-31 17:45,2026-03-31 20:09,105,8.64,H,No Limit,Normal,-108.00,,6-Max Bounty Multi-Entry,USD,,8665,6,,"Bounty Hunters Hyper Special $108",13,
GGNetwork,"gold soundz",273611681,23.0,2026-03-31 10:00,2026-03-31 19:52,2066,2.0,H,No Limit,Normal,-25.00,965,Deep-Stack,USD,,35520,8,,"GGMasters Double Stack $25, $40K GTD",,
GGNetwork,"gold soundz",273622227,49.68,2026-03-31 11:05,2026-03-31 19:51,848,4.32,H,No Limit,Normal,-16.50,257,Bounty Deep-Stack Multi-Entry,USD,,31615,8,37.5,"Bounty Hunters Fifty Stack $54",287,
GGNetwork,"gold soundz",274209914,23.0,2026-03-31 16:30,2026-03-31 19:45,617,2.0,H,No Limit,Normal,-25.00,,Satellite Bounty Multi-Entry,USD,,11759,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Stage 1]",173,
GGNetwork,"gold soundz",273645363,29.44,2026-03-31 13:15,2026-03-31 19:19,804,2.56,H,No Limit,Turbo,-32.00,,Bounty Deep-Stack Multi-Entry,USD,,21867,8,,"Bounty Hunters Deepstack Turbo $32",149,
GGNetwork,"gold soundz",273702891,99.36,2026-03-31 18:10,2026-03-31 19:05,102,8.64,H,No Limit,Normal,-108.00,,6-Max Bounty Multi-Entry,USD,,3347,6,,"Speed Racer Bounty $108 [10 BB]",41,
GGNetwork,"gold soundz",273656849,80.96,2026-03-31 14:15,2026-03-31 19:02,235,7.04,H,No Limit,Turbo,-48.00,51,Bounty Deep-Stack Multi-Entry,USD,,17276,8,40.0,"Bounty Hunters Deepstack Turbo $88",35,
GGNetwork,"gold soundz",273626329,80.96,2026-03-31 11:30,2026-03-31 18:37,183,7.04,H,No Limit,Normal,-88.00,,Bounty Multi-Entry,USD,,25659,8,,"Bounty Hunters Special $88",34,
GGNetwork,"gold soundz",273691766,49.68,2026-03-31 17:10,2026-03-31 18:19,213,4.32,H,No Limit,Normal,-29.00,119,6-Max Bounty Multi-Entry,USD,,4192,6,25.0,"Speed Racer Bounty $54 [10 BB]",74,
GGNetwork,"gold soundz",273623889,29.44,2026-03-31 11:15,2026-03-31 16:52,588,2.56,H,No Limit,Turbo,-32.00,,Bounty Deep-Stack Multi-Entry,USD,,20242,8,,"Bounty Hunters Deepstack Turbo $32",104,
GGNetwork,"gold soundz",273651154,80.96,2026-03-31 13:45,2026-03-31 16:32,131,7.04,H,No Limit,Super Turbo,-88.00,,Multi-Entry,USD,,10070,8,,"Daily Hyper Special $88 [8-Max]",34,
GGNetwork,"gold soundz",273633195,80.96,2026-03-31 12:10,2026-03-31 13:15,110,7.04,H,No Limit,Normal,-78.00,108,6-Max Bounty Multi-Entry,USD,,3957,6,10.0,"Speed Racer Bounty $88 [10 BB]",42,
GGNetwork,"gold soundz",272476350,50.6,2026-03-30 16:00,2026-03-31 01:28,939,4.4,H,No Limit,Normal,-110.00,,Deep-Stack Multi-Entry,USD,,34089,8,,"WSOP-SC: $55 Fifty Stack",304,
GGNetwork,"gold soundz",272476388,50.6,2026-03-30 21:05,2026-03-31 00:11,790,4.4,H,No Limit,Normal,-42.50,366,6-Max Bounty Deep-Stack Multi-Entry,USD,,11193,6,12.5,"WSOP-SC: $55 Super Closer [Bounty Hyper]",265,
GGNetwork,"gold soundz",273502883,60.72,2026-03-30 19:05,2026-03-31 00:07,669,5.28,H,No Limit,Turbo,-132.00,,6-Max Bounty Deep-Stack Multi-Entry,USD,,18161,6,,"SUPER SIX Bounty Turbo $66",197,
GGNetwork,"gold soundz",272476349,99.36,2026-03-30 15:30,2026-03-30 23:50,1492,8.64,H,No Limit,Normal,53.62,122,Bounty,USD,,30019,8,161.62,"WSOP-SC: $108 Bounty Circuit Freezeout",,
GGNetwork,"gold soundz",272476386,46.0,2026-03-30 20:00,2026-03-30 23:38,753,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Deep-Stack Multi-Entry,USD,,13133,6,,"WSOP-SC: $50 Super Saver [Hyper]",240,
GGNetwork,"gold soundz",272476324,49.68,2026-03-30 13:30,2026-03-30 23:26,5239,4.32,H,No Limit,Normal,104.77,236,Bounty Deep-Stack Multi-Entry,USD,,35782,8,158.77,"WSOP-SC: $54 Bounty Hunters Circuit Edition",2448,
GGNetwork,"gold soundz",273519139,46.0,2026-03-30 20:45,2026-03-30 23:14,143,4.0,H,No Limit,Super Turbo,4.44,22,6-Max Multi-Entry,USD,,8985,6,54.44,"Daily Hypersonic $50",45,
GGNetwork,"gold soundz",272476375,115.0,2026-03-30 18:00,2026-03-30 22:54,624,10.0,H,No Limit,Turbo,-125.00,,Bounty Multi-Entry,USD,,17689,8,,"WSOP-SC: $125 Spring Showers [Bounty Turbo]",164,
GGNetwork,"gold soundz",272476348,138.0,2026-03-30 15:05,2026-03-30 22:53,1011,12.0,H,No Limit,Normal,-300.00,,Deep-Stack Multi-Entry,USD,,28116,8,,"WSOP-SC: $150 Monday Monster Stack",374,
GGNetwork,"gold soundz",272476369,70.84,2026-03-30 17:00,2026-03-30 22:39,753,6.16,H,No Limit,Turbo,82.27,125,Deep-Stack Multi-Entry,USD,,20384,7,159.27,"WSOP-SC: $77 Lucky Sevens Turbo",234,
GGNetwork,"gold soundz",273510119,49.68,2026-03-30 19:45,2026-03-30 22:32,326,4.32,H,No Limit,Normal,126.14,17,6-Max Bounty Multi-Entry,USD,,10058,6,180.14,"Bounty Hunters Hyper Special $54",73,
PokerStars,"lo-fi dream",3986897425,50.0,2026-03-30 13:30,2026-03-30 22:16,1449,5.0,H,No Limit,Normal,-5.00,479,Bounty Progressive-Bounty Multi-Entry,USD,,31561,8,50.0,"$55 Mini Bounty Builder HR [Progressive KO], $80K Gtd",498,50.0
GGNetwork,"gold soundz",272476304,115.0,2026-03-30 11:00,2026-03-30 21:54,647,10.0,H,No Limit,Normal,-125.00,,Multi-Entry,USD,,39287,8,,"WSOP-SC: $125 Spring Marathon",298,
GGNetwork,"gold soundz",273418064,40.48,2026-03-30 12:35,2026-03-30 21:45,1830,3.52,H,No Limit,Normal,-44.00,,Bounty Deep-Stack Multi-Entry,USD,,33021,8,,"Bounty Hunters Forty Stack $44",482,
GGNetwork,"gold soundz",272476315,80.96,2026-03-30 13:00,2026-03-30 21:41,1078,7.04,H,No Limit,Normal,-264.00,,Multi-Entry,USD,,31278,8,,"WSOP-SC: $88 Crazy Eights",430,
GGNetwork,"gold soundz",273411306,23.0,2026-03-30 12:00,2026-03-30 21:33,4819,2.0,H,No Limit,Normal,-25.00,4430,Bounty,USD,,34431,8,,"GGMasters Bounty Warm-Up $25, $100K GTD",,
GGNetwork,"gold soundz",273467094,80.96,2026-03-30 16:15,2026-03-30 21:33,212,7.04,H,No Limit,Turbo,-42.28,23,Bounty Deep-Stack Multi-Entry,USD,,19095,8,45.72,"Bounty Hunters Deepstack Turbo $88",39,
GGNetwork,"gold soundz",273453389,49.68,2026-03-30 15:15,2026-03-30 20:52,854,4.32,H,No Limit,Turbo,1194.59,8,Bounty Deep-Stack Multi-Entry,USD,,20276,8,1248.59,"Bounty Hunters Deepstack Turbo $54",195,
GGNetwork,"gold soundz",273503785,49.68,2026-03-30 19:10,2026-03-30 20:24,237,4.32,H,No Limit,Normal,-54.00,,6-Max Bounty Multi-Entry,USD,,4482,6,,"Speed Racer Bounty $54 [10 BB]",94,
GGNetwork,"gold soundz",273412255,40.48,2026-03-30 12:05,2026-03-30 20:08,600,3.52,H,No Limit,Normal,1998.75,4,Deep-Stack Multi-Entry,USD,,29023,8,2042.75,"Forty Stack $44",148,
GGNetwork,"gold soundz",273388483,23.0,2026-03-30 10:00,2026-03-30 19:11,2193,2.0,H,No Limit,Normal,-25.00,1723,Deep-Stack,USD,,33100,8,,"GGMasters Double Stack $25, $40K GTD",,
GGNetwork,"gold soundz",273439609,80.96,2026-03-30 14:15,2026-03-30 19:08,286,7.04,H,No Limit,Turbo,-68.00,41,Bounty Deep-Stack Multi-Entry,USD,,17614,8,20.0,"Bounty Hunters Deepstack Turbo $88",41,
GGNetwork,"gold soundz",273400462,49.68,2026-03-30 11:05,2026-03-30 19:07,1070,4.32,H,No Limit,Normal,-14.25,225,Bounty Deep-Stack Multi-Entry,USD,,28935,8,39.75,"Bounty Hunters Fifty Stack $54",295,
PokerStars,"lo-fi dream",3986047002,68.18,2026-03-29 14:05,2026-03-30 18:51,5137,6.82,H,No Limit,Normal,-57.50,1657,Bounty Progressive-Bounty Multi-Entry,USD,,103574,8,17.5,"$75 NLHE [Sunday Special, Progressive KO], $350K Gtd - Progressive KO - 2-Day Event",1282,17.5
GGNetwork,"gold soundz",273473861,46.0,2026-03-30 16:45,2026-03-30 18:50,228,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,7532,6,,"Daily Hyper $50",48,
GGNetwork,"gold soundz",273426296,29.44,2026-03-30 13:15,2026-03-30 18:46,935,2.56,H,No Limit,Turbo,-64.00,,Bounty Deep-Stack Multi-Entry,USD,,19893,8,,"Bounty Hunters Deepstack Turbo $32",163,
GGNetwork,"gold soundz",273479396,49.68,2026-03-30 17:10,2026-03-30 18:18,270,4.32,H,No Limit,Normal,135.44,26,6-Max Bounty Multi-Entry,USD,,4128,6,189.44,"Speed Racer Bounty $54 [10 BB]",93,
GGNetwork,"gold soundz",273405251,80.96,2026-03-30 11:30,2026-03-30 17:42,256,7.04,H,No Limit,Normal,-88.00,,Bounty Multi-Entry,USD,,22354,8,,"Bounty Hunters Special $88",46,
GGNetwork,"gold soundz",273402309,29.44,2026-03-30 11:15,2026-03-30 17:04,618,2.56,H,No Limit,Turbo,-24.50,238,Bounty Deep-Stack Multi-Entry,USD,,20956,8,7.5,"Bounty Hunters Deepstack Turbo $32",98,
GGNetwork,"gold soundz",273432902,80.96,2026-03-30 13:45,2026-03-30 16:33,166,7.04,H,No Limit,Super Turbo,245.01,9,Multi-Entry,USD,,10085,8,333.01,"Daily Hyper Special $88 [8-Max]",33,
GGNetwork,"gold soundz",273393964,99.36,2026-03-30 10:30,2026-03-30 16:23,103,8.64,H,No Limit,Normal,-108.00,,Bounty Multi-Entry,USD,,21215,8,,"Bounty Hunters Special $108",22,
GGNetwork,"gold soundz",273219518,138.0,2026-03-29 14:00,2026-03-30 15:23,7930,12.0,H,No Limit,Normal,278.21,425,,USD,,91407,8,428.21,"GGMasters $150, $1M GTD [2-Day Event]",,
GGNetwork,"gold soundz",273408321,46.0,2026-03-30 11:45,2026-03-30 13:46,166,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,7268,6,,"Daily Hyper $50",43,
GGNetwork,"gold soundz",273413197,80.96,2026-03-30 12:10,2026-03-30 13:09,126,7.04,H,No Limit,Normal,-88.00,,6-Max Bounty Multi-Entry,USD,,3577,6,,"Speed Racer Bounty $88 [10 BB]",45,
GGNetwork,"gold soundz",272476269,99.36,2026-03-29 17:05,2026-03-30 02:15,5428,8.64,H,No Limit,Normal,-216.00,,Bounty Mystery-Bounty Multi-Entry,USD,,33017,8,,"WSOP-SC: $108 Sunday Showdown [Mystery Bounty]",3068,
GGNetwork,"gold soundz",273278942,70.84,2026-03-29 19:15,2026-03-30 01:33,768,6.16,H,No Limit,Turbo,-154.00,,Deep-Stack Multi-Entry,USD,,22723,7,,"Sunday LUCKY SEVENS Turbo $77 [7-Max]",266,
GGNetwork,"gold soundz",273262703,49.68,2026-03-29 17:40,2026-03-30 01:29,1100,4.32,H,No Limit,Normal,-54.00,,Bounty Deep-Stack Multi-Entry,USD,,28142,8,,"Bounty Hunters Sunday Encore $54",233,
GGNetwork,"gold soundz",272476254,99.36,2026-03-29 15:30,2026-03-30 01:20,2878,8.64,H,No Limit,Normal,-108.00,1730,Bounty,USD,,35417,8,,"WSOP-SC: $108 Bounty Hunters Circuit Freezeout",,
GGNetwork,"gold soundz",272476238,500.0,2026-03-29 13:30,2026-03-30 01:17,2945,25.0,H,No Limit,Normal,-525.00,,Bounty Deep-Stack Multi-Entry,USD,,42453,8,,"WSOP-SC HR: $525 Bounty Hunters HR Main Event",1062,
GGNetwork,"gold soundz",272476245,197.8,2026-03-29 14:30,2026-03-30 01:17,1946,17.2,H,No Limit,Normal,-115.00,665,Bounty Deep-Stack Multi-Entry,USD,,38848,8,100.0,"WSOP-SC: $215 Sunday Bounty BIG DANCE",597,
GGNetwork,"gold soundz",272476253,50.6,2026-03-29 15:05,2026-03-30 00:54,2790,4.4,H,No Limit,Normal,66.06,323,Deep-Stack Multi-Entry,USD,,35371,8,121.06,"WSOP-SC: $55 Sunday Fifty Stack",1009,
GGNetwork,"gold soundz",272476239,49.68,2026-03-29 13:30,2026-03-30 00:32,14814,4.32,H,No Limit,Normal,8.50,6307,Bounty Deep-Stack Multi-Entry,USD,,39739,8,62.5,"WSOP-SC: $54 Bounty Hunters Sunday Main Event, $1M GTD",8317,
GGNetwork,"gold soundz",273277339,60.72,2026-03-29 19:05,2026-03-30 00:20,1423,5.28,H,No Limit,Turbo,-51.00,218,6-Max Bounty Deep-Stack Multi-Entry,USD,,18904,6,15.0,"Sunday SUPER SIX Bounty Turbo $66",360,
GGNetwork,"gold soundz",272476293,50.6,2026-03-29 21:05,2026-03-30 00:19,1422,4.4,H,No Limit,Normal,-42.50,1461,6-Max Bounty Deep-Stack Multi-Entry,USD,,11654,6,12.5,"WSOP-SC: $55 Sunday CLOSER [Bounty Hyper]",460,
GGNetwork,"gold soundz",273291791,46.0,2026-03-29 20:45,2026-03-29 23:51,433,4.0,H,No Limit,Super Turbo,-100.00,,6-Max Multi-Entry,USD,,11188,6,,"Sunday Hypersonic $50",137,
GGNetwork,"gold soundz",272476280,23.0,2026-03-29 18:00,2026-03-29 23:42,4748,2.0,H,No Limit,Turbo,-32.50,1323,Bounty Multi-Entry,USD,,20550,8,,"WSOP-SC: $25 Mini SHOWERS [Bounty Turbo]",1342,
GGNetwork,"gold soundz",273286627,46.0,2026-03-29 20:05,2026-03-29 23:30,989,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,12358,6,,"Sunday Saver $50 [Hyper]",330,
GGNetwork,"gold soundz",272476198,30.36,2026-03-29 11:00,2026-03-29 23:27,3575,2.64,H,No Limit,Normal,32.76,644,Multi-Entry,USD,,44845,8,65.76,"WSOP-SC: $33 Sunday Mini MARATHON",1483,
GGNetwork,"gold soundz",272476219,115.0,2026-03-29 12:00,2026-03-29 23:15,1935,10.0,H,No Limit,Normal,-125.00,,Deep-Stack Multi-Entry,USD,,40549,8,,"WSOP-SC: $125 GRAND PRIX Super Circuit",886,
PokerStars,"lo-fi dream",3986372737,50.0,2026-03-29 13:30,2026-03-29 23:08,3344,5.0,H,No Limit,Normal,29.49,555,Bounty Progressive-Bounty Multi-Entry,USD,,34683,8,84.49,"$55 Mini Bounty Builder HR [Progressive KO], $200K Gtd",1076,31.25
GGNetwork,"gold soundz",272476230,80.96,2026-03-29 13:00,2026-03-29 22:53,1857,7.04,H,No Limit,Normal,-176.00,,Multi-Entry,USD,,35620,8,,"WSOP-SC: $88 Sunday CRAZY EIGHTS",711,
GGNetwork,"gold soundz",272476228,40.48,2026-03-29 12:30,2026-03-29 22:21,6544,3.52,H,No Limit,Normal,-44.00,,Bounty Deep-Stack Multi-Entry,USD,,35512,8,,"WSOP-SC: $44 Bounty Flowery FORTY STACK",2117,
GGNetwork,"gold soundz",272476220,23.0,2026-03-29 12:00,2026-03-29 22:11,6342,2.0,H,No Limit,Normal,-25.00,,Deep-Stack Multi-Entry,USD,,36713,8,,"WSOP-SC: $25 Mini GRAND PRIX Super Circuit",2037,
PokerStars,"lo-fi dream",3986372723,24.55,2026-03-29 11:30,2026-03-29 22:08,2720,2.45,H,No Limit,Normal,45.17,354,Bounty Progressive-Bounty Multi-Entry,USD,,38320,8,72.17,"$27 Sunday Eliminator [Progressive KO], $80K Gtd",693,45.9
GGNetwork,"gold soundz",272635251,46.0,2026-03-29 15:00,2026-03-29 22:07,1067,4.0,H,No Limit,Normal,25015.62,1,,USD,,25622,8,25065.62,"The Weekender, $250K GTD [Final Day]",,
GGNetwork,"gold soundz",272476184,115.0,2026-03-29 09:00,2026-03-29 21:04,1299,10.0,H,No Limit,Normal,-125.00,,Multi-Entry,USD,,43457,8,,"WSOP-SC: $125 Sunday Super Kick-Off",571,
PokerStars,"lo-fi dream",3986372726,20.0,2026-03-29 12:05,2026-03-29 20:46,1578,2.0,H,No Limit,Normal,-22.00,1787,Multi-Entry,USD,,31270,8,,"$22 Mini Sunday Warm-Up, $40K Gtd / New Tournament!",435,
GGNetwork,"gold soundz",273234455,49.68,2026-03-29 15:15,2026-03-29 20:40,1247,4.32,H,No Limit,Turbo,12.71,176,Bounty Deep-Stack Multi-Entry,USD,,19522,8,66.71,"Bounty Hunters Deepstack Turbo $54",259,
GGNetwork,"gold soundz",273278122,49.68,2026-03-29 19:10,2026-03-29 20:32,470,4.32,H,No Limit,Normal,-29.00,167,6-Max Bounty Multi-Entry,USD,,4972,6,25.0,"Speed Racer Bounty $54 [10 BB]",179,
