Rede, Jogador, ID do Jogo, Stake, Data de Início, Data de Conclusão, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado (incluindo Rake), Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas, Prêmio de Recompensa
PokerStars,"KKarlinhos",3990275326,20.0,2026-04-09 17:30,2026-04-10 00:38,556,2.0,H,No Limit,Normal,25.06,63,Bounty Progressive-Bounty Multi-Entry,USD,,25716,8,47.06,"Bounty Builder $22, $10K Gtd",110,25.0
PokerStars,"KKarlinhos",3988616239,20.0,2026-04-09 14:30,2026-04-09 23:04,1771,2.0,H,No Limit,Normal,22.68,142,Bounty Progressive-Bounty Multi-Entry,USD,,30896,8,44.68,"$22 Mini Thursday Thrill [Progressive KO], $40K Gtd",482,11.25
iPoker,"GOLDLILI",1158441351,22.75,2026-04-09 14:30,2026-04-09 22:30,451,2.25,H,No Limit,Normal,74.26,22,Deep-Stack Multi-Entry,EUR,,28828,8,99.26,"TFO|€10,000 THURSDAY SPECIAL",186,
PokerStars,"KKarlinhos",3990273777,20.0,2026-04-09 19:15,2026-04-09 22:02,146,2.0,H,No Limit,Turbo,34.94,9,Bounty Progressive-Bounty Multi-Entry,USD,,10071,8,56.94,"Hot $22 [Progressive KO], $2.5K Gtd",17,20.0
PartyPoker,"LiliKK",419957777,50.0,2026-04-09 15:05,2026-04-09 21:52,277,5.0,H,No Limit,Normal,-55.00,105,Bounty Multi-Entry,USD,,24469,9,,"The Super $55: $15,000 Gtd",40,
PokerStars,"KKarlinhos",3988616247,30.0,2026-04-09 16:30,2026-04-09 21:42,347,3.0,H,No Limit,Normal,5.21,48,Bounty Progressive-Bounty Multi-Entry,USD,,18740,8,38.21,"Meteor $33 [8-Max, Progressive KO], $10K Gtd",48,7.5
PartyPoker,"LiliKK",419956263,20.0,2026-04-09 19:15,2026-04-09 21:41,61,2.0,H,No Limit,Turbo,-22.00,58,Bounty Multi-Entry,USD,,8789,7,,"Bounty Hunter 7-Max Turbo: $1K Gtd",13,
PartyPoker,"LiliKK",419958030,20.0,2026-04-09 18:00,2026-04-09 21:30,75,2.0,H,No Limit,Normal,-22.00,64,Bounty Multi-Entry,USD,,12641,7,,"Bounty Hunter 7-Max: $1K Gtd",9,
PokerStars,"KKarlinhos",3990275305,14.7,2026-04-09 14:30,2026-04-09 21:25,973,1.8,H,No Limit,Normal,-16.50,727,Bounty Progressive-Bounty Multi-Entry,USD,,24935,8,,"Bounty Builder $16.50, $15K Gtd",143,
PartyPoker,"LiliKK",419957798,30.0,2026-04-09 16:05,2026-04-09 21:20,160,3.0,H,No Limit,Normal,-43.50,49,Bounty Multi-Entry,USD,,18891,7,,"Daily Legends Gladiator: $5K Gtd",25,22.5
PartyPoker,"LiliKK",419957798,30.0,2026-04-09 16:05,2026-04-09 21:20,160,3.0,H,No Limit,Normal,-43.50,163,Bounty Multi-Entry,USD,,18891,7,,"Daily Legends Gladiator: $5K Gtd",25,22.5
PokerStars,"KKarlinhos",3988616243,40.0,2026-04-09 15:30,2026-04-09 21:19,209,4.0,H,No Limit,Normal,1.00,37,Bounty Progressive-Bounty Multi-Entry,USD,,20972,8,45.0,"Cosmic $44 [8-Max, Progressive KO], $10K Gtd",30,45.0
PartyPoker,"LiliKK",419957783,20.0,2026-04-09 17:05,2026-04-09 21:16,262,2.0,H,No Limit,Turbo,-22.00,92,Bounty Mystery-Bounty Multi-Entry,USD,,15053,7,,"Daily Legends 7-Max Early Mystery Turbo: $6K Gtd [MB starts when LR ends]",69,
iPoker,"GOLDLILI",1159263094,45.5,2026-04-09 14:00,2026-04-09 20:48,345,4.5,H,No Limit,Normal,-15.86,149,Bounty Progressive-Bounty Deep-Stack Multi-Entry,EUR,,24480,8,34.14,"€20,000 GTD PKO MAIN",100,34.14
PartyPoker,"LiliKK",419957788,50.0,2026-04-09 18:05,2026-04-09 20:30,60,5.0,H,No Limit,Turbo,-55.00,40,Bounty Progressive-Bounty Multi-Entry,USD,,8746,7,,"Daily Legends 6-Max PKO Turbo: $2.5K Gtd",6,
PartyPoker,"LiliKK",419960009,50.0,2026-04-09 17:00,2026-04-09 20:30,54,5.0,H,No Limit,Normal,-42.50,23,Bounty Multi-Entry,USD,,12641,7,12.5,"Bounty Hunter 6-Max: $2K Gtd",7,12.5
PokerStars,"KKarlinhos",3990273767,15.5,2026-04-09 18:35,2026-04-09 20:26,312,1.0,H,No Limit,Super Turbo,-16.50,221,Bounty Progressive-Bounty Multi-Entry,USD,,6686,7,,"Hot Hyper $16.50 [Progressive KO], $5K Gtd",34,
PartyPoker,"LiliKK",419961766,31.5,2026-04-09 18:45,2026-04-09 19:52,23,1.5,H,No Limit,Super Turbo,-33.00,22,Bounty Multi-Entry,USD,,4028,7,,"Bounty Hunter 6-Max Hyper: $750 Gtd",2,
PokerStars,"KKarlinhos",3988616228,20.0,2026-04-09 13:02,2026-04-09 19:35,422,2.0,H,No Limit,Normal,-22.00,263,6-Max Multi-Entry,USD,,23601,6,,"$22 Thursday Chameleon, $10K Gtd",105,
PokerStars,"KKarlinhos",3990273722,20.0,2026-04-09 16:15,2026-04-09 19:32,315,2.0,H,No Limit,Turbo,-44.00,295,Bounty Progressive-Bounty Multi-Entry,USD,,11830,8,,"Hot $22 [Progressive KO], $6K Gtd",38,
PokerStars,"KKarlinhos",3990273722,20.0,2026-04-09 16:15,2026-04-09 19:32,315,2.0,H,No Limit,Turbo,-44.00,352,Bounty Progressive-Bounty Multi-Entry,USD,,11830,8,,"Hot $22 [Progressive KO], $6K Gtd",38,
PartyPoker,"LiliKK",419957806,20.0,2026-04-09 14:05,2026-04-09 19:14,353,2.0,H,No Limit,Normal,-17.00,84,Bounty Multi-Entry,USD,,18548,9,5.0,"Daily Legends Predator: $7.5K Gtd",51,5.0
iPoker,"GOLDLILI",1159234695,18.2,2026-04-09 10:00,2026-04-09 18:49,517,1.8,H,No Limit,Normal,-20.00,227,Bounty Deep-Stack Multi-Entry,EUR,,31771,8,,"€10,000 GTD 8-MAX",156,
PartyPoker,"LiliKK",419960387,15.75,2026-04-09 15:45,2026-04-09 17:18,90,0.75,H,No Limit,Super Turbo,-16.50,78,Bounty Multi-Entry,USD,,5578,9,,"Bounty Hunter 8-Max Hyper: $1K Gtd",9,
PartyPoker,"LiliKK",419957397,31.5,2026-04-09 14:45,2026-04-09 16:01,20,1.5,H,No Limit,Super Turbo,159.91,2,Bounty Multi-Entry,USD,,4559,7,192.91,"Bounty Hunter 6-Max Hyper: $600 Gtd",4,59.05
PokerStars,"KKarlinhos",3988616157,20.0,2026-04-08 14:30,2026-04-08 23:17,2086,2.0,H,No Limit,Normal,-17.23,402,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,31668,8,4.77,"$22 Mini Wednesday Surprise [Mystery Bounty], $50K Gtd",794,
PokerStars,"KKarlinhos",3988616157,20.0,2026-04-08 14:30,2026-04-08 23:17,2086,2.0,H,No Limit,Normal,-17.23,1859,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,31668,8,4.77,"$22 Mini Wednesday Surprise [Mystery Bounty], $50K Gtd",794,
PartyPoker,"LiliKK",419957776,50.0,2026-04-08 15:05,2026-04-08 22:11,272,5.0,H,No Limit,Normal,-55.00,95,Bounty Multi-Entry,USD,,25595,9,,"The Super $55: $15,000 Gtd",55,
PokerStars,"KKarlinhos",3988616167,9.8,2026-04-08 17:02,2026-04-08 22:09,1920,1.2,H,No Limit,Turbo,-11.00,1332,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,18447,8,,"$11 Mini Daily Cooldown [Turbo, Mystery Bounty], $20K Gtd",710,
PokerStars,"KKarlinhos",3988616173,24.55,2026-04-08 18:20,2026-04-08 21:48,171,2.45,H,No Limit,Turbo,-27.00,162,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,12535,6,,"$27 Pulsar [6-Max, Turbo, Progressive KO], $4K Gtd",21,
PokerStars,"KKarlinhos",3988616163,30.0,2026-04-08 16:30,2026-04-08 21:36,342,3.0,H,No Limit,Normal,-25.50,204,Bounty Progressive-Bounty Multi-Entry,USD,,18375,8,7.5,"Meteor $33 [8-Max, Progressive KO], $10K Gtd",36,7.5
PokerStars,"KKarlinhos",3988619119,14.7,2026-04-08 14:30,2026-04-08 21:27,991,1.8,H,No Limit,Normal,-16.50,1031,Bounty Progressive-Bounty Multi-Entry,USD,,25043,8,,"Bounty Builder $16.50, $15K Gtd",177,
iPoker,"GOLDLILI",1159132064,45.5,2026-04-08 12:00,2026-04-08 21:26,708,4.5,H,No Limit,Normal,-11.75,54,Bounty Deep-Stack Multi-Entry,EUR,,33994,7,38.25,"€45,000 GTD ULTRA",282,11.0
iPoker,"GOLDLILI",1159132064,45.5,2026-04-08 12:00,2026-04-08 21:26,708,4.5,H,No Limit,Normal,-11.75,749,Bounty Deep-Stack Multi-Entry,EUR,,33994,7,38.25,"€45,000 GTD ULTRA",282,11.0
PartyPoker,"LiliKK",419957770,10.0,2026-04-08 15:05,2026-04-08 21:25,636,1.0,H,No Limit,Normal,-11.00,367,Bounty Multi-Entry,USD,,22804,9,,"The Super $11: $7,500 Gtd",159,
PartyPoker,"LiliKK",419957782,20.0,2026-04-08 17:05,2026-04-08 21:11,267,2.0,H,No Limit,Turbo,-22.00,261,Bounty Mystery-Bounty Multi-Entry,USD,,14781,7,,"Daily Legends 7-Max Early Mystery Turbo: $6K Gtd [MB starts when LR ends]",76,
PokerStars,"KKarlinhos",3988616160,40.0,2026-04-08 15:30,2026-04-08 21:09,239,4.0,H,No Limit,Normal,-14.00,84,Bounty Progressive-Bounty Multi-Entry,USD,,20351,8,30.0,"Cosmic $44 [8-Max, Progressive KO], $10K Gtd",42,30.0
PartyPoker,"LiliKK",419957797,30.0,2026-04-08 16:05,2026-04-08 20:54,164,3.0,H,No Limit,Normal,-18.00,57,Bounty Multi-Entry,USD,,17374,7,15.0,"Daily Legends Gladiator: $5K Gtd",18,15.0
PokerStars,"KKarlinhos",3988616151,9.8,2026-04-08 13:30,2026-04-08 20:52,1853,1.2,H,No Limit,Normal,-11.00,1778,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,26561,8,,"Mystery Bounty $11, $20K Gtd",526,
iPoker,"GOLDLILI",1159144590,45.5,2026-04-08 14:00,2026-04-08 20:41,363,4.5,H,No Limit,Normal,-50.00,193,Bounty Progressive-Bounty Deep-Stack Multi-Entry,EUR,,24081,8,,"€20,000 GTD PKO MAIN",101,
PokerStars,"KKarlinhos",3988617844,15.5,2026-04-08 18:35,2026-04-08 20:30,294,1.0,H,No Limit,Super Turbo,152.68,5,Bounty Progressive-Bounty Multi-Entry,USD,,6941,7,169.18,"Hot Hyper $16.50 [Progressive KO], $4K Gtd",29,42.88
PartyPoker,"LiliKK",419957787,50.0,2026-04-08 18:05,2026-04-08 20:30,53,5.0,H,No Limit,Turbo,87.76,11,Bounty Progressive-Bounty Multi-Entry,USD,,8701,7,142.76,"Daily Legends 6-Max PKO Turbo: $2.5K Gtd",9,81.25
PartyPoker,"LiliKK",419960008,50.0,2026-04-08 17:00,2026-04-08 20:11,33,5.0,H,No Limit,Normal,297.22,2,Bounty Multi-Entry,USD,,11497,7,352.22,"Bounty Hunter 6-Max: $1.5K Gtd",6,93.75
PokerStars,"KKarlinhos",3988616145,24.55,2026-04-08 11:30,2026-04-08 20:03,883,2.45,H,No Limit,Normal,-27.00,532,Bounty Progressive-Bounty Multi-Entry,USD,,30839,8,,"$27 Daily Eliminator [Progressive KO], $25K Gtd",210,
PokerStars,"KKarlinhos",3988616149,20.0,2026-04-08 13:02,2026-04-08 19:52,674,2.0,H,No Limit,Normal,-39.00,217,Bounty Progressive-Bounty Multi-Entry,USD,,24639,7,,"$22 Wednesday Chameleon [7-Max, 50% Progressive KO], $15K Gtd",110,5.0
PokerStars,"KKarlinhos",3988616149,20.0,2026-04-08 13:02,2026-04-08 19:52,674,2.0,H,No Limit,Normal,-39.00,775,Bounty Progressive-Bounty Multi-Entry,USD,,24639,7,,"$22 Wednesday Chameleon [7-Max, 50% Progressive KO], $15K Gtd",110,5.0
PartyPoker,"LiliKK",419957805,20.0,2026-04-08 14:05,2026-04-08 19:49,347,2.0,H,No Limit,Normal,64.07,10,Bounty Multi-Entry,USD,,20653,9,86.07,"Daily Legends Predator: $6K Gtd",50,32.5
PokerStars,"KKarlinhos",3988619084,20.0,2026-04-08 10:30,2026-04-08 17:25,463,2.0,H,No Limit,Normal,-22.00,295,Bounty Progressive-Bounty Multi-Entry,USD,,24939,8,,"Bounty Builder $22, $10K Gtd",84,
PokerStars,"KKarlinhos",3988617779,30.0,2026-04-08 14:15,2026-04-08 17:21,114,3.0,H,No Limit,Turbo,-10.50,27,Bounty Progressive-Bounty Multi-Entry,USD,,11161,8,22.5,"Hot $33 [Progressive KO], $3K Gtd",15,22.5
PartyPoker,"LiliKK",419957330,20.0,2026-04-08 12:05,2026-04-08 17:08,169,2.0,H,No Limit,Normal,2.50,28,Bounty Mystery-Bounty Multi-Entry,USD,,18182,7,24.5,"Daily Legends 6-Max Mystery Bounty: $4K Gtd",38,
PartyPoker,"LiliKK",419956331,50.0,2026-04-08 14:15,2026-04-08 16:20,22,5.0,H,No Limit,Turbo,-110.00,22,Bounty Multi-Entry,USD,,7531,7,,"Bounty Hunter 7-Max Turbo: $1K Gtd",8,
PartyPoker,"LiliKK",419956331,50.0,2026-04-08 14:15,2026-04-08 16:20,22,5.0,H,No Limit,Turbo,-110.00,30,Bounty Multi-Entry,USD,,7531,7,,"Bounty Hunter 7-Max Turbo: $1K Gtd",8,
PokerStars,"KKarlinhos",3988617757,24.55,2026-04-08 13:15,2026-04-08 16:06,103,2.45,H,No Limit,Turbo,-20.88,69,Bounty Progressive-Bounty Multi-Entry,USD,,10279,7,6.12,"Hot $27 [Progressive KO], $2.5K Gtd",14,6.12
PartyPoker,"LiliKK",419957396,31.5,2026-04-08 14:45,2026-04-08 16:02,15,1.5,H,No Limit,Super Turbo,20.62,3,Bounty Multi-Entry,USD,,4664,7,53.62,"Bounty Hunter 6-Max Hyper: $500 Gtd",1,
PokerStars,"KKarlinhos",3988616140,30.0,2026-04-08 11:02,2026-04-08 15:22,359,3.0,H,No Limit,Turbo,23.15,29,Bounty Progressive-Bounty Deep-Stack Mystery-Bounty Multi-Entry,USD,,15631,8,56.15,"$33 Blazing Giant [Deepstack, Turbo, Mystery Bounty], $12K Gtd",87,5.68
PartyPoker,"LiliKK",419956301,15.0,2026-04-08 11:00,2026-04-08 15:09,132,1.5,H,No Limit,Normal,-16.50,94,Bounty Multi-Entry,USD,,14949,9,,"Bounty Hunter 8-Max: $2K Gtd",9,
PokerStars,"KKarlinhos",3988617741,20.0,2026-04-08 12:15,2026-04-08 14:54,136,2.0,H,No Limit,Turbo,-22.00,98,Bounty Progressive-Bounty Multi-Entry,USD,,9579,8,,"Hot $22 [Progressive KO], $3K Gtd",20,
PartyPoker,"LiliKK",419956139,30.0,2026-04-08 10:05,2026-04-08 14:26,96,3.0,H,No Limit,Normal,-25.50,68,Bounty Progressive-Bounty Multi-Entry,USD,,15675,7,7.5,"Daily Legends 7-Max PKO: $3K Gtd",13,7.5
PokerStars,"KKarlinhos",3988619072,30.0,2026-04-08 09:30,2026-04-08 14:21,144,3.0,H,No Limit,Normal,21.91,14,Bounty Progressive-Bounty Multi-Entry,USD,,17463,8,54.91,"Bounty Builder $33, $4K Gtd",25,16.87
PokerStars,"KKarlinhos",3988617727,14.7,2026-04-08 10:15,2026-04-08 13:38,160,1.8,H,No Limit,Turbo,7.99,18,Bounty Progressive-Bounty Multi-Entry,USD,,12225,8,24.49,"Hot $16.50 [Progressive KO], $2.5K Gtd",22,9.37
PokerStars,"KKarlinhos",3988616147,50.0,2026-04-08 12:05,2026-04-08 13:37,23,5.0,H,No Limit,Turbo,-30.00,6,Bounty Progressive-Bounty Multi-Entry,USD,,5570,5,25.0,"Fast 5 $55 [5-Max, 5 Minute Levels, Progressive KO], $1.5K Gtd",8,25.0
PokerStars,"KKarlinhos",3988617734,15.5,2026-04-08 11:35,2026-04-08 13:08,148,1.0,H,No Limit,Super Turbo,-33.00,127,6-Max Multi-Entry,USD,,5638,6,,"Hot Hyper $16.50, $2.5K Gtd",23,
PokerStars,"KKarlinhos",3988617734,15.5,2026-04-08 11:35,2026-04-08 13:08,148,1.0,H,No Limit,Super Turbo,-33.00,160,6-Max Multi-Entry,USD,,5638,6,,"Hot Hyper $16.50, $2.5K Gtd",23,
PokerStars,"KKarlinhos",3988616129,50.0,2026-04-08 08:35,2026-04-08 12:54,39,5.0,H,No Limit,Normal,-55.00,44,Multi-Entry,USD,,15589,7,,"Clutch $55 [7-Max], $2.5K Gtd",10,
PokerStars,"KKarlinhos",3988616139,52.38,2026-04-08 10:35,2026-04-08 12:10,117,2.62,H,No Limit,Super Turbo,-55.00,147,6-Max Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,5705,6,,"Mystery Express $55 [6-Max, Hyper-Turbo], $7K Gtd",47,
PokerStars,"KKarlinhos",3988619137,20.0,2026-04-07 17:30,2026-04-07 23:27,472,2.0,H,No Limit,Normal,-17.00,304,Bounty Progressive-Bounty Multi-Entry,USD,,21423,8,5.0,"Bounty Builder $22, $10K Gtd",95,5.0
PokerStars,"KKarlinhos",3988616072,20.0,2026-04-07 14:30,2026-04-07 22:54,1036,2.0,H,No Limit,Normal,-22.00,745,Multi-Entry,USD,,30243,8,,"$22 Mini Super Tuesday, $25K Gtd",331,
iPoker,"GOLDLILI",1158441165,45.5,2026-04-07 14:00,2026-04-07 22:24,383,4.5,H,No Limit,Normal,-15.86,210,Bounty Deep-Stack Multi-Entry,EUR,,30252,8,34.14,"TFO #21|€25,000 BOUNTY 8-MAX",150,34.14
iPoker,"GOLDLILI",1159029287,45.5,2026-04-07 13:00,2026-04-07 22:19,612,4.5,H,No Limit,Normal,57.49,85,Bounty Deep-Stack Multi-Entry,EUR,,33563,7,107.49,"€40,000 GTD ULTRA",282,54.0
PokerStars,"KKarlinhos",3988617850,20.0,2026-04-07 19:15,2026-04-07 22:19,148,2.0,H,No Limit,Turbo,-22.00,106,Bounty Progressive-Bounty Multi-Entry,USD,,11046,8,,"Hot $22 [Progressive KO], $2.5K Gtd",20,
PokerStars,"KKarlinhos",3988616081,9.8,2026-04-07 17:02,2026-04-07 22:08,1887,1.2,H,No Limit,Turbo,-11.00,1631,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,18419,8,,"$11 Mini Daily Cooldown [Turbo, Mystery Bounty], $20K Gtd",748,
PartyPoker,"LiliKK",419957773,50.0,2026-04-07 15:05,2026-04-07 21:47,224,5.0,H,No Limit,Normal,-30.00,167,Bounty Multi-Entry,USD,,24132,9,25.0,"The Super $55: $15,000 Gtd",55,25.0
PokerStars,"KKarlinhos",3988616090,24.55,2026-04-07 18:20,2026-04-07 21:37,172,2.45,H,No Limit,Turbo,-27.00,95,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,11826,6,,"$27 Pulsar [6-Max, Turbo, Progressive KO], $4K Gtd",31,
iPoker,"GOLDLILI",1158441341,22.75,2026-04-07 13:30,2026-04-07 21:30,348,2.25,H,No Limit,Normal,-25.00,217,Deep-Stack Multi-Entry,EUR,,28819,8,,"TFO|€10,000 TUESDAY SPECIAL",104,
PartyPoker,"LiliKK",419956258,20.0,2026-04-07 19:15,2026-04-07 21:28,43,2.0,H,No Limit,Turbo,-22.00,43,Bounty Multi-Entry,USD,,7990,7,,"Bounty Hunter 7-Max Turbo: $1K Gtd",9,
PokerStars,"KKarlinhos",3988616074,40.0,2026-04-07 15:30,2026-04-07 21:24,237,4.0,H,No Limit,Normal,-34.00,136,Bounty Progressive-Bounty Multi-Entry,USD,,21269,8,10.0,"Cosmic $44 [8-Max, Progressive KO], $10K Gtd",43,10.0
PokerStars,"KKarlinhos",3988619117,14.7,2026-04-07 14:30,2026-04-07 21:22,966,1.8,H,No Limit,Normal,-16.50,786,Bounty Progressive-Bounty Multi-Entry,USD,,24766,8,,"Bounty Builder $16.50, $15K Gtd",169,
PartyPoker,"LiliKK",419958025,20.0,2026-04-07 18:00,2026-04-07 21:20,60,2.0,H,No Limit,Normal,-22.00,30,Bounty Multi-Entry,USD,,12015,7,,"Bounty Hunter 7-Max: $1 250 Gtd",7,
PartyPoker,"LiliKK",419957778,20.0,2026-04-07 17:05,2026-04-07 21:13,235,2.0,H,No Limit,Turbo,587.07,2,Bounty Mystery-Bounty Multi-Entry,USD,,14898,7,609.07,"Daily Legends 7-Max Early Mystery Turbo: $6K Gtd [MB starts when LR ends]",69,194.23
PokerStars,"KKarlinhos",3988616078,30.0,2026-04-07 16:30,2026-04-07 21:11,330,3.0,H,No Limit,Normal,-25.50,182,Bounty Progressive-Bounty Multi-Entry,USD,,16909,8,7.5,"Meteor $33 [8-Max, Progressive KO], $10K Gtd",46,7.5
PokerStars,"KKarlinhos",3988616063,9.8,2026-04-07 13:30,2026-04-07 20:57,1784,1.2,H,No Limit,Normal,-11.00,1046,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,26850,8,,"Mystery Bounty $11, $20K Gtd",546,
PartyPoker,"LiliKK",419957800,30.0,2026-04-07 16:05,2026-04-07 20:37,151,3.0,H,No Limit,Normal,-33.00,51,Bounty Multi-Entry,USD,,16349,7,,"Daily Legends Gladiator: $4K Gtd",17,
PartyPoker,"LiliKK",419957784,50.0,2026-04-07 18:05,2026-04-07 20:32,48,5.0,H,No Limit,Turbo,-55.00,42,Bounty Progressive-Bounty Multi-Entry,USD,,8834,7,,"Daily Legends 6-Max PKO Turbo: $2.5K Gtd",9,
PartyPoker,"LiliKK",419960007,50.0,2026-04-07 17:00,2026-04-07 19:54,42,5.0,H,No Limit,Normal,-55.00,8,Bounty Multi-Entry,USD,,10455,7,,"Bounty Hunter 6-Max: $1.5K Gtd",6,
PokerStars,"KKarlinhos",3988617804,20.0,2026-04-07 16:15,2026-04-07 19:28,292,2.0,H,No Limit,Turbo,-22.00,89,Bounty Progressive-Bounty Multi-Entry,USD,,11617,8,,"Hot $22 [Progressive KO], $6K Gtd",41,
PokerStars,"KKarlinhos",3988619140,15.5,2026-04-07 17:45,2026-04-07 19:20,113,1.0,H,No Limit,Super Turbo,-16.50,122,Bounty Progressive-Bounty Multi-Entry,USD,,5745,8,,"Bounty Adrenaline $16.50 (Short: 10BB), $2K Gtd",41,
PokerStars,"KKarlinhos",3988617791,50.0,2026-04-07 15:15,2026-04-07 17:43,57,5.0,H,No Limit,Turbo,-55.00,56,Bounty Progressive-Bounty Multi-Entry,USD,,8938,8,,"Hot $55 [Progressive KO], $2.5K Gtd",5,
PartyPoker,"LiliKK",419960385,15.75,2026-04-07 15:45,2026-04-07 17:21,68,0.75,H,No Limit,Super Turbo,-16.50,35,Bounty Multi-Entry,USD,,5788,9,,"Bounty Hunter 8-Max Hyper: $1K Gtd",8,
PartyPoker,"LiliKK",419826959,100.0,2026-04-05 15:05,2026-04-06 18:31,568,9.0,H,No Limit,Normal,-109.00,260,Bounty Multi-Entry,USD,,98759,8,,"The Sunday Party: $50,000 Gtd [2-Day Event]",65,
PokerStars,"KKarlinhos",3988615961,30.0,2026-04-06 11:02,2026-04-06 15:25,455,3.0,H,No Limit,Turbo,-33.00,218,Bounty Progressive-Bounty Deep-Stack Mystery-Bounty Multi-Entry,USD,,15827,8,,"$33 Blazing Giant [Deepstack, Turbo, Mystery Bounty], $12K Gtd",118,
PartyPoker,"LiliKK",419956138,30.0,2026-04-06 10:05,2026-04-06 14:15,115,3.0,H,No Limit,Normal,261.24,3,Bounty Progressive-Bounty Multi-Entry,USD,,15033,7,294.24,"Daily Legends 7-Max PKO: $3K Gtd",19,69.37
PokerStars,"KKarlinhos",3988297730,20.0,2026-04-05 17:30,2026-04-06 00:39,856,2.0,H,No Limit,Normal,-2.77,152,Bounty Progressive-Bounty Multi-Entry,USD,,25774,8,19.23,"Bounty Builder $22, $15K Gtd",153,
iPoker,"GOLDLILI",1158440784,27.3,2026-04-05 12:00,2026-04-06 00:10,1482,2.7,H,No Limit,Normal,-30.00,982,6-Max Bounty Deep-Stack Mystery-Bounty Multi-Entry,EUR,,43836,6,,"TFO #16|€30 MYSTERY CHAMPIONS",1018,
PokerStars,"KKarlinhos",3988297705,14.7,2026-04-05 14:30,2026-04-05 22:32,1535,1.8,H,No Limit,Normal,-12.75,531,Bounty Progressive-Bounty Multi-Entry,USD,,28978,8,3.75,"Bounty Builder $16.50, $20K Gtd",288,3.75
PokerStars,"KKarlinhos",3988296063,20.0,2026-04-05 19:15,2026-04-05 22:27,248,2.0,H,No Limit,Turbo,12.18,30,Bounty Progressive-Bounty Multi-Entry,USD,,11539,8,34.18,"Hotter $22 [Progressive KO], $4K Gtd",31,12.5
iPoker,"GOLDLILI",1158818332,11.38,2026-04-05 13:00,2026-04-05 22:26,2500,1.12,H,No Limit,Normal,-25.00,2425,Bounty Deep-Stack Mystery-Bounty Multi-Entry,EUR,,33982,8,,"€40,000 GTD MYSTERY XL",1876,
iPoker,"GOLDLILI",1158818332,11.38,2026-04-05 13:00,2026-04-05 22:26,2500,1.12,H,No Limit,Normal,-25.00,3443,Bounty Deep-Stack Mystery-Bounty Multi-Entry,EUR,,33982,8,,"€40,000 GTD MYSTERY XL",1876,
PokerStars,"KKarlinhos",3986897968,9.8,2026-04-05 17:02,2026-04-05 22:21,3558,1.2,H,No Limit,Turbo,-9.17,674,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,19174,8,1.83,"$11 Mini Sunday Cooldown [Turbo, Mystery Bounty], $40K Gtd",1491,
PokerStars,"KKarlinhos",3986897968,9.8,2026-04-05 17:02,2026-04-05 22:21,3558,1.2,H,No Limit,Turbo,-9.17,4256,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,19174,8,1.83,"$11 Mini Sunday Cooldown [Turbo, Mystery Bounty], $40K Gtd",1491,
PartyPoker,"LiliKK",419826958,20.0,2026-04-05 15:05,2026-04-05 22:05,1287,2.0,H,No Limit,Normal,33.68,164,Bounty Multi-Entry,USD,,25246,9,55.68,"The Sunday Carnival: $25,000 Gtd",300,30.0
iPoker,"GOLDLILI",1158814954,22.75,2026-04-05 12:30,2026-04-05 22:02,1036,2.25,H,No Limit,Normal,-25.00,1063,Bounty Deep-Stack Multi-Entry,EUR,,34357,8,,"€30,000 GTD BOUNTY KING",341,
PokerStars,"KKarlinhos",3986897977,24.55,2026-04-05 18:20,2026-04-05 21:50,242,2.45,H,No Limit,Turbo,-27.00,124,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,12608,6,,"$27 Pulsar [6-Max, Turbo, Progressive KO], $5K Gtd",45,
PartyPoker,"LiliKK",419825853,20.0,2026-04-05 18:00,2026-04-05 21:48,100,2.0,H,No Limit,Normal,75.57,5,Bounty Multi-Entry,USD,,13732,7,97.57,"Bounty Hunter 7-Max: $1.5K Gtd",13,30.0
PokerStars,"KKarlinhos",3986897966,30.0,2026-04-05 16:30,2026-04-05 21:41,537,3.0,H,No Limit,Normal,-25.50,244,Bounty Progressive-Bounty Multi-Entry,USD,,18665,8,7.5,"Meteor $33 [8-Max, Progressive KO], $15K Gtd",64,7.5
PartyPoker,"LiliKK",419827160,20.0,2026-04-05 17:05,2026-04-05 21:30,397,2.0,H,No Limit,Turbo,-66.00,231,Bounty Mystery-Bounty Multi-Entry,USD,,15908,7,,"Daily Legends 7-Max Early Mystery Turbo: $7.5K Gtd [MB starts when LR ends]",118,
